"date","area","site","ufp"
2002-01-22,"london","nkens",20521.0254479167
2002-01-23,"london","nkens",13717.3774479167
2002-01-24,"london","nkens",19865.8924895833
2002-01-25,"london","nkens",23410.9094105263
2002-01-26,"london","nkens",10983.4902395833
2002-01-27,"london","nkens",14761.7636770833
2002-01-28,"london","nkens",16683.35934375
2002-01-29,"london","nkens",18370.8445833333
2002-01-30,"london","nkens",NA
2002-01-31,"london","nkens",NA
2002-02-01,"london","nkens",NA
2002-02-02,"london","nkens",NA
2002-02-03,"london","nkens",NA
2002-02-04,"london","nkens",NA
2002-02-05,"london","nkens",NA
2002-02-06,"london","nkens",NA
2002-02-07,"london","nkens",NA
2002-02-08,"london","nkens",NA
2002-02-09,"london","nkens",NA
2002-02-10,"london","nkens",NA
2002-02-11,"london","nkens",NA
2002-02-12,"london","nkens",NA
2002-02-13,"london","nkens",NA
2002-02-14,"london","nkens",NA
2002-02-15,"london","nkens",NA
2002-02-16,"london","nkens",NA
2002-02-17,"london","nkens",NA
2002-02-18,"london","nkens",NA
2002-02-19,"london","nkens",NA
2002-02-20,"london","nkens",NA
2002-02-21,"london","nkens",NA
2002-02-22,"london","nkens",NA
2002-02-23,"london","nkens",NA
2002-02-24,"london","nkens",NA
2002-02-25,"london","nkens",NA
2002-02-26,"london","nkens",NA
2002-02-27,"london","nkens",NA
2002-02-28,"london","nkens",NA
2002-03-01,"london","nkens",NA
2002-03-02,"london","nkens",NA
2002-03-03,"london","nkens",NA
2002-03-04,"london","nkens",NA
2002-03-05,"london","nkens",NA
2002-03-06,"london","nkens",NA
2002-03-07,"london","nkens",NA
2002-03-08,"london","nkens",23341.0158333333
2002-03-09,"london","nkens",18814.1496145833
2002-03-10,"london","nkens",11702.22909375
2002-03-11,"london","nkens",19806.55971875
2002-03-12,"london","nkens",27625.4761458333
2002-03-13,"london","nkens",18791.4873854167
2002-03-14,"london","nkens",18507.6573723404
2002-03-15,"london","nkens",38981.2179166667
2002-03-16,"london","nkens",24786.1957708333
2002-03-17,"london","nkens",16191.7195
2002-03-18,"london","nkens",17018.9967604167
2002-03-19,"london","nkens",20507.8499895833
2002-03-20,"london","nkens",19332.6910625
2002-03-21,"london","nkens",18154.4485416667
2002-03-22,"london","nkens",22168.5878229167
2002-03-23,"london","nkens",28012.2747083333
2002-03-24,"london","nkens",19114.1564583333
2002-03-25,"london","nkens",20501.9157291667
2002-03-26,"london","nkens",19522.2293958333
2002-03-27,"london","nkens",28414.7429166667
2002-03-28,"london","nkens",31666.9812631579
2002-03-29,"london","nkens",23510.6482291667
2002-03-30,"london","nkens",22416.2246458333
2002-03-31,"london","nkens",12820.9110520833
2002-04-01,"london","nkens",10418.0333229167
2002-04-02,"london","nkens",24430.5696875
2002-04-03,"london","nkens",30571.5697916667
2002-04-04,"london","nkens",24316.0526315789
2002-04-05,"london","nkens",23751.6616666667
2002-04-06,"london","nkens",15568.182375
2002-04-07,"london","nkens",11977.0140833333
2002-04-08,"london","nkens",17266.61984375
2002-04-09,"london","nkens",14195.5179791667
2002-04-10,"london","nkens",13417.3884583333
2002-04-11,"london","nkens",16876.1166354167
2002-04-12,"london","nkens",13157.25396875
2002-04-13,"london","nkens",17604.7970729167
2002-04-14,"london","nkens",19807.3343645833
2002-04-15,"london","nkens",23479.0110520833
2002-04-16,"london","nkens",26085.0719791667
2002-04-17,"london","nkens",19684.2478645833
2002-04-18,"london","nkens",25947.0942526316
2002-04-19,"london","nkens",25185.1214583333
2002-04-20,"london","nkens",25480.5789479167
2002-04-21,"london","nkens",13693.9373020833
2002-04-22,"london","nkens",15761.754875
2002-04-23,"london","nkens",21629.7523854167
2002-04-24,"london","nkens",16182.75953125
2002-04-25,"london","nkens",15491.4493020833
2002-04-26,"london","nkens",17289.9912916667
2002-04-27,"london","nkens",26548.9112708333
2002-04-28,"london","nkens",14314.5226770833
2002-04-29,"london","nkens",17627.4066354167
2002-04-30,"london","nkens",13842.3059473684
2002-05-01,"london","nkens",20098.8033125
2002-05-02,"london","nkens",25470.473125
2002-05-03,"london","nkens",20211.91875
2002-05-04,"london","nkens",14276.5441354167
2002-05-05,"london","nkens",15427.66853125
2002-05-06,"london","nkens",14992.4107604167
2002-05-07,"london","nkens",19758.2641354167
2002-05-08,"london","nkens",12925.9043958333
2002-05-09,"london","nkens",12178.24190625
2002-05-10,"london","nkens",13775.98796875
2002-05-11,"london","nkens",16773.644375
2002-05-12,"london","nkens",17484.2115104167
2002-05-13,"london","nkens",18317.7538020833
2002-05-14,"london","nkens",16472.7071458333
2002-05-15,"london","nkens",15830.4096979167
2002-05-16,"london","nkens",27061.5207291667
2002-05-17,"london","nkens",25093.2036458333
2002-05-18,"london","nkens",15191.2924166667
2002-05-19,"london","nkens",8686.27603125
2002-05-20,"london","nkens",11969.9382916667
2002-05-21,"london","nkens",12651.1221145833
2002-05-22,"london","nkens",9969.738625
2002-05-23,"london","nkens",12627.4923020833
2002-05-24,"london","nkens",12905.4419578947
2002-05-25,"london","nkens",11958.5758125
2002-05-26,"london","nkens",12441.6614166667
2002-05-27,"london","nkens",17206.8929166667
2002-05-28,"london","nkens",14768.7915625
2002-05-29,"london","nkens",16244.9912083333
2002-05-30,"london","nkens",15481.2904842105
2002-05-31,"london","nkens",17495.2927083333
2002-06-01,"london","nkens",24777.82625
2002-06-02,"london","nkens",17759.5848020833
2002-06-03,"london","nkens",9794.35225
2002-06-04,"london","nkens",13838.2293958333
2002-06-05,"london","nkens",13491.4637916667
2002-06-06,"london","nkens",14226.30878125
2002-06-07,"london","nkens",12579.9346
2002-06-08,"london","nkens",15176.7299166667
2002-06-09,"london","nkens",10078.9897604167
2002-06-10,"london","nkens",13143.4531458333
2002-06-11,"london","nkens",16620.4591354167
2002-06-12,"london","nkens",NA
2002-06-13,"london","nkens",NA
2002-06-14,"london","nkens",NA
2002-06-15,"london","nkens",9927.5380625
2002-06-16,"london","nkens",8288.32761458333
2002-06-17,"london","nkens",12798.0496875
2002-06-18,"london","nkens",13064.9882708333
2002-06-19,"london","nkens",14261.7046041667
2002-06-20,"london","nkens",13005.9137291667
2002-06-21,"london","nkens",13469.9357395833
2002-06-22,"london","nkens",11334.5846666667
2002-06-23,"london","nkens",10608.8930104167
2002-06-24,"london","nkens",12992.6499791667
2002-06-25,"london","nkens",13507.47378125
2002-06-26,"london","nkens",16704.6250104167
2002-06-27,"london","nkens",10937.5904479167
2002-06-28,"london","nkens",15753.6646875
2002-06-29,"london","nkens",13655.5682916667
2002-06-30,"london","nkens",11301.7511145833
2002-07-01,"london","nkens",15562.3551382979
2002-07-02,"london","nkens",15967.1391770833
2002-07-03,"london","nkens",15107.6103541667
2002-07-04,"london","nkens",15338.5525
2002-07-05,"london","nkens",13068.0837604167
2002-07-06,"london","nkens",10311.2453125
2002-07-07,"london","nkens",8088.31226041667
2002-07-08,"london","nkens",9001.17322916667
2002-07-09,"london","nkens",12124.2639270833
2002-07-10,"london","nkens",12148.1806770833
2002-07-11,"london","nkens",14001.8745208333
2002-07-12,"london","nkens",14548.5920729167
2002-07-13,"london","nkens",15434.105
2002-07-14,"london","nkens",11775.0281145833
2002-07-15,"london","nkens",NA
2002-07-16,"london","nkens",NA
2002-07-17,"london","nkens",NA
2002-07-18,"london","nkens",NA
2002-07-19,"london","nkens",NA
2002-07-20,"london","nkens",NA
2002-07-21,"london","nkens",NA
2002-07-22,"london","nkens",NA
2002-07-23,"london","nkens",NA
2002-07-24,"london","nkens",NA
2002-07-25,"london","nkens",NA
2002-07-26,"london","nkens",13560.6128854167
2002-07-27,"london","nkens",9966.78215625
2002-07-28,"london","nkens",11810.7494166667
2002-07-29,"london","nkens",15903.1527395833
2002-07-30,"london","nkens",11595.7703854167
2002-07-31,"london","nkens",12252.71453125
2002-08-01,"london","nkens",17310.223875
2002-08-02,"london","nkens",15259.7438229167
2002-08-03,"london","nkens",12161.29628125
2002-08-04,"london","nkens",11775.3233645833
2002-08-05,"london","nkens",10129.3952604167
2002-08-06,"london","nkens",11406.0998229167
2002-08-07,"london","nkens",15164.1563125
2002-08-08,"london","nkens",10620.5194315789
2002-08-09,"london","nkens",13201.2211979167
2002-08-10,"london","nkens",10347.4386354167
2002-08-11,"london","nkens",8688.19938541667
2002-08-12,"london","nkens",12474.62078125
2002-08-13,"london","nkens",13018.90084375
2002-08-14,"london","nkens",11600.0892708333
2002-08-15,"london","nkens",12323.0450421053
2002-08-16,"london","nkens",9813.30026041667
2002-08-17,"london","nkens",11408.2429479167
2002-08-18,"london","nkens",10449.7627083333
2002-08-19,"london","nkens",9147.85338541667
2002-08-20,"london","nkens",8130.64952083333
2002-08-21,"london","nkens",8282.41121875
2002-08-22,"london","nkens",5909.47816842105
2002-08-23,"london","nkens",6059.15272916667
2002-08-24,"london","nkens",5542.97791666667
2002-08-25,"london","nkens",2131.23099166667
2002-08-26,"london","nkens",901.623402083333
2002-08-27,"london","nkens",280.751922142857
2002-08-28,"london","nkens",NA
2002-08-29,"london","nkens",NA
2002-08-30,"london","nkens",NA
2002-08-31,"london","nkens",NA
2002-09-01,"london","nkens",NA
2002-09-02,"london","nkens",NA
2002-09-03,"london","nkens",NA
2002-09-04,"london","nkens",NA
2002-09-05,"london","nkens",NA
2002-09-06,"london","nkens",NA
2002-09-07,"london","nkens",NA
2002-09-08,"london","nkens",NA
2002-09-09,"london","nkens",NA
2002-09-10,"london","nkens",NA
2002-09-11,"london","nkens",NA
2002-09-12,"london","nkens",NA
2002-09-13,"london","nkens",NA
2002-09-14,"london","nkens",NA
2002-09-15,"london","nkens",NA
2002-09-16,"london","nkens",NA
2002-09-17,"london","nkens",NA
2002-09-18,"london","nkens",NA
2002-09-19,"london","nkens",NA
2002-09-20,"london","nkens",NA
2002-09-21,"london","nkens",NA
2002-09-22,"london","nkens",NA
2002-09-23,"london","nkens",NA
2002-09-24,"london","nkens",NA
2002-09-25,"london","nkens",NA
2002-09-26,"london","nkens",NA
2002-09-27,"london","nkens",NA
2002-09-28,"london","nkens",NA
2002-09-29,"london","nkens",NA
2002-09-30,"london","nkens",NA
2002-10-01,"london","nkens",NA
2002-10-02,"london","nkens",NA
2002-10-03,"london","nkens",NA
2002-10-04,"london","nkens",NA
2002-10-05,"london","nkens",NA
2002-10-06,"london","nkens",NA
2002-10-07,"london","nkens",NA
2002-10-08,"london","nkens",NA
2002-10-09,"london","nkens",NA
2002-10-10,"london","nkens",NA
2002-10-11,"london","nkens",NA
2002-10-12,"london","nkens",NA
2002-10-13,"london","nkens",NA
2002-10-14,"london","nkens",NA
2002-10-15,"london","nkens",NA
2002-10-16,"london","nkens",NA
2002-10-17,"london","nkens",NA
2002-10-18,"london","nkens",NA
2002-10-19,"london","nkens",36748.5170104167
2002-10-20,"london","nkens",34455.5385416667
2002-10-21,"london","nkens",31727.8730208333
2002-10-22,"london","nkens",14741.4983854167
2002-10-23,"london","nkens",18542.7826979167
2002-10-24,"london","nkens",32828.4138541667
2002-10-25,"london","nkens",15487.16334375
2002-10-26,"london","nkens",17865.3596145833
2002-10-27,"london","nkens",10476.93684375
2002-10-28,"london","nkens",30816.2544791667
2002-10-29,"london","nkens",25738.1695833333
2002-10-30,"london","nkens",23947.4970416667
2002-10-31,"london","nkens",29170.1588958333
2002-11-01,"london","nkens",20814.2089270833
2002-11-02,"london","nkens",21494.960625
2002-11-03,"london","nkens",19061.1152916667
2002-11-04,"london","nkens",27625.3295416667
2002-11-05,"london","nkens",24740.5072916667
2002-11-06,"london","nkens",18064.4148645833
2002-11-07,"london","nkens",22698.7291666667
2002-11-08,"london","nkens",25648.4879473684
2002-11-09,"london","nkens",19547.98303125
2002-11-10,"london","nkens",21731.65275
2002-11-11,"london","nkens",25965.2606354167
2002-11-12,"london","nkens",19892.0969791667
2002-11-13,"london","nkens",28051.68975
2002-11-14,"london","nkens",19989.258375
2002-11-15,"london","nkens",34108.5828125
2002-11-16,"london","nkens",29044.0570833333
2002-11-17,"london","nkens",24581.9176041667
2002-11-18,"london","nkens",46681.4711458333
2002-11-19,"london","nkens",33080.9145833333
2002-11-20,"london","nkens",26465.9729791667
2002-11-21,"london","nkens",28853.2844791667
2002-11-22,"london","nkens",26166.318125
2002-11-23,"london","nkens",29208.5732291667
2002-11-24,"london","nkens",32362.20375
2002-11-25,"london","nkens",27140.79328125
2002-11-26,"london","nkens",29583.1890416667
2002-11-27,"london","nkens",22459.8268958333
2002-11-28,"london","nkens",24200.3929479167
2002-11-29,"london","nkens",22984.5469791667
2002-11-30,"london","nkens",19267.8683125
2002-12-01,"london","nkens",13585.3987395833
2002-12-02,"london","nkens",21812.03184375
2002-12-03,"london","nkens",36063.76625
2002-12-04,"london","nkens",30713.8133333333
2002-12-05,"london","nkens",29835.3854895833
2002-12-06,"london","nkens",21080.6100729167
2002-12-07,"london","nkens",16781.4182916667
2002-12-08,"london","nkens",16340.1112083333
2002-12-09,"london","nkens",26276.0967708333
2002-12-10,"london","nkens",22043.3730686207
2002-12-11,"london","nkens",NA
2002-12-12,"london","nkens",NA
2002-12-13,"london","nkens",35723.6661458333
2002-12-14,"london","nkens",31958.8641666667
2002-12-15,"london","nkens",16339.582125
2002-12-16,"london","nkens",23901.8575208333
2002-12-17,"london","nkens",26100.45925
2002-12-18,"london","nkens",39567.4736458333
2002-12-19,"london","nkens",47320.8615625
2002-12-20,"london","nkens",40065.0539583333
2002-12-21,"london","nkens",38645.6511458333
2002-12-22,"london","nkens",16483.5953125
2002-12-23,"london","nkens",23140.4001875
2002-12-24,"london","nkens",12736.1926041667
2002-12-25,"london","nkens",9413.7921875
2002-12-26,"london","nkens",6923.38239583333
2002-12-27,"london","nkens",12722.19953125
2002-12-28,"london","nkens",20714.4163541667
2002-12-29,"london","nkens",18655.8480833333
2002-12-30,"london","nkens",16180.6053333333
2002-12-31,"london","nkens",20724.4705833333
2003-01-01,"london","nkens",19990.0049166667
2003-01-02,"london","nkens",20011.5347395833
2003-01-03,"london","nkens",19652.5065
2003-01-04,"london","nkens",18203.24825
2003-01-05,"london","nkens",28535.63278125
2003-01-06,"london","nkens",25771.2482708333
2003-01-07,"london","nkens",36555.7843020833
2003-01-08,"london","nkens",32530.2623958333
2003-01-09,"london","nkens",27786.91675
2003-01-10,"london","nkens",27985.2090625
2003-01-11,"london","nkens",41510.5936458333
2003-01-12,"london","nkens",40380.0469791667
2003-01-13,"london","nkens",25930.5003645833
2003-01-14,"london","nkens",23474.7840104167
2003-01-15,"london","nkens",26017.1824791667
2003-01-16,"london","nkens",31937.2416354167
2003-01-17,"london","nkens",23908.14734375
2003-01-18,"london","nkens",26404.1036041667
2003-01-19,"london","nkens",18482.1535416667
2003-01-20,"london","nkens",14929.468875
2003-01-21,"london","nkens",20887.4156041667
2003-01-22,"london","nkens",22504.503625
2003-01-23,"london","nkens",31664.2448333333
2003-01-24,"london","nkens",37661.6326315789
2003-01-25,"london","nkens",20478.9149895833
2003-01-26,"london","nkens",24905.3057291667
2003-01-27,"london","nkens",27333.9886666667
2003-01-28,"london","nkens",14737.80896875
2003-01-29,"london","nkens",15860.5710520833
2003-01-30,"london","nkens",21790.3849270833
2003-01-31,"london","nkens",32890.6703958333
2003-02-01,"london","nkens",35445.5818229167
2003-02-02,"london","nkens",28022.1911458333
2003-02-03,"london","nkens",26727.8465416667
2003-02-04,"london","nkens",27681.9238541667
2003-02-05,"london","nkens",41615.4165
2003-02-06,"london","nkens",39942.8777083333
2003-02-07,"london","nkens",32375.8687234043
2003-02-08,"london","nkens",17932.93984375
2003-02-09,"london","nkens",17031.13196875
2003-02-10,"london","nkens",27797.41625
2003-02-11,"london","nkens",25557.8361770833
2003-02-12,"london","nkens",31744.8515625
2003-02-13,"london","nkens",33422.6156875
2003-02-14,"london","nkens",30798.2059375
2003-02-15,"london","nkens",23197.7623958333
2003-02-16,"london","nkens",21623.5845520833
2003-02-17,"london","nkens",31860.2048854167
2003-02-18,"london","nkens",46759.5740625
2003-02-19,"london","nkens",47320.7569791667
2003-02-20,"london","nkens",43439.4835416667
2003-02-21,"london","nkens",50312.9239583333
2003-02-22,"london","nkens",41993.1142708333
2003-02-23,"london","nkens",22719.3459375
2003-02-24,"london","nkens",39669.0560416667
2003-02-25,"london","nkens",43324.0661458333
2003-02-26,"london","nkens",42537.1176041667
2003-02-27,"london","nkens",34089.1220833333
2003-02-28,"london","nkens",20225.8336979167
2003-03-01,"london","nkens",19699.3095520833
2003-03-02,"london","nkens",NA
2003-03-03,"london","nkens",NA
2003-03-04,"london","nkens",NA
2003-03-05,"london","nkens",NA
2003-03-06,"london","nkens",NA
2003-03-07,"london","nkens",20181.4079375
2003-03-08,"london","nkens",14235.9180729167
2003-03-09,"london","nkens",11607.02484375
2003-03-10,"london","nkens",15914.88809375
2003-03-11,"london","nkens",23107.2280104167
2003-03-12,"london","nkens",19104.70071875
2003-03-13,"london","nkens",21335.7102604167
2003-03-14,"london","nkens",32797.4963541667
2003-03-15,"london","nkens",31741.3261458333
2003-03-16,"london","nkens",34097.4976041667
2003-03-17,"london","nkens",NA
2003-03-18,"london","nkens",NA
2003-03-19,"london","nkens",NA
2003-03-20,"london","nkens",NA
2003-03-21,"london","nkens",NA
2003-03-22,"london","nkens",NA
2003-03-23,"london","nkens",NA
2003-03-24,"london","nkens",NA
2003-03-25,"london","nkens",NA
2003-03-26,"london","nkens",NA
2003-03-27,"london","nkens",NA
2003-03-28,"london","nkens",NA
2003-03-29,"london","nkens",NA
2003-03-30,"london","nkens",NA
2003-03-31,"london","nkens",NA
2003-04-01,"london","nkens",NA
2003-04-02,"london","nkens",NA
2003-04-03,"london","nkens",NA
2003-04-04,"london","nkens",NA
2003-04-05,"london","nkens",NA
2003-04-06,"london","nkens",NA
2003-04-07,"london","nkens",NA
2003-04-08,"london","nkens",NA
2003-04-09,"london","nkens",NA
2003-04-10,"london","nkens",NA
2003-04-11,"london","nkens",NA
2003-04-12,"london","nkens",NA
2003-04-13,"london","nkens",NA
2003-04-14,"london","nkens",NA
2003-04-15,"london","nkens",NA
2003-04-16,"london","nkens",NA
2003-04-17,"london","nkens",NA
2003-04-18,"london","nkens",NA
2003-04-19,"london","nkens",NA
2003-04-20,"london","nkens",NA
2003-04-21,"london","nkens",NA
2003-04-22,"london","nkens",NA
2003-04-23,"london","nkens",NA
2003-04-24,"london","nkens",NA
2003-04-25,"london","nkens",NA
2003-04-26,"london","nkens",NA
2003-04-27,"london","nkens",NA
2003-04-28,"london","nkens",NA
2003-04-29,"london","nkens",NA
2003-04-30,"london","nkens",NA
2003-05-01,"london","nkens",NA
2003-05-02,"london","nkens",NA
2003-05-03,"london","nkens",NA
2003-05-04,"london","nkens",NA
2003-05-05,"london","nkens",NA
2003-05-06,"london","nkens",NA
2003-05-07,"london","nkens",NA
2003-05-08,"london","nkens",NA
