date,area,site,ufp,nonext,tmean,no2,pm10,pm25,dow,holiday
2005-07-21,wmid,birmcen,,53,15.8470935821533,16.8313694000244,21.3224849700928,8.92769622802734,4,0
2005-07-22,wmid,birmcen,,35,15.3010816574097,23.6097545623779,22.5913238525391,9.07075977325439,5,0
2005-07-23,wmid,birmcen,,57,17.3708744049072,21.9664478302002,28.9914703369141,11.5514640808105,6,0
2005-07-24,wmid,birmcen,,40,15.3373794555664,14.7230386734009,20.0005836486816,8.51408004760742,7,0
2005-07-25,wmid,birmcen,,41,13.4485139846802,24.9714431762695,15.4501657485962,5.78629922866821,1,0
2005-07-26,wmid,birmcen,,50,15.2819662094116,27.385669708252,19.8135623931885,6.58932590484619,2,0
2005-07-27,wmid,birmcen,,57,13.5259189605713,26.6078548431397,18.2143478393555,6.55923080444336,3,0
2005-07-28,wmid,birmcen,,59,16.5645389556885,20.1767845153809,16.2718048095703,6.21532392501831,4,0
2005-07-29,wmid,birmcen,,57,16.1861877441406,20.7370986938477,15.86838722229,6.28941106796265,5,0
2005-07-30,wmid,birmcen,,56,15.2168397903442,23.0390853881836,16.7203674316406,6.72196340560913,6,0
2005-07-31,wmid,birmcen,,57,14.9398899078369,15.4788827896118,14.9861335754395,6.07752847671509,7,0
2005-08-01,wmid,birmcen,,49,16.0617275238037,27.7682838439941,23.1752548217773,8.29010200500488,1,0
2005-08-02,wmid,birmcen,,57,17.8834190368652,21.0438785552979,21.6848392486572,7.35271167755127,2,0
2005-08-03,wmid,birmcen,,36,17.0678768157959,14.4693212509155,17.5966129302979,6.30975389480591,3,0
2005-08-04,wmid,birmcen,,53,16.302547454834,14.5635538101196,16.8798770904541,6.19676733016968,4,0
2005-08-05,wmid,birmcen,,45,16.1165828704834,15.8132228851318,14.3840389251709,5.41855239868164,5,0
2005-08-06,wmid,birmcen,,45,14.7988567352295,14.28125,15.4921474456787,5.87798881530762,6,0
2005-08-07,wmid,birmcen,,44,14.6041622161865,14.013256072998,15.3487462997437,5.97551727294922,7,0
2005-08-08,wmid,birmcen,,61,15.7208280563355,22.9806232452393,20.5269546508789,7.27031898498535,1,0
2005-08-09,wmid,birmcen,,52,16.9507389068604,25.8165588378906,21.3933258056641,7.20397090911865,2,0
2005-08-10,wmid,birmcen,,50,18.5600891113281,19.0870494842529,17.7203807830811,6.50022840499878,3,0
2005-08-11,wmid,birmcen,,56,18.1849956512451,20.9203433990479,20.2501087188721,7.21771907806397,4,0
2005-08-12,wmid,birmcen,,53,16.6044635772705,18.8703098297119,15.4067220687866,5.92920064926148,5,0
2005-08-13,wmid,birmcen,,47,13.3773746490479,16.6361045837402,14.7864866256714,5.55622720718384,6,0
2005-08-14,wmid,birmcen,,53,15.8569278717041,12.7969007492065,13.965461730957,5.53925085067749,7,0
2005-08-15,wmid,birmcen,,51,15.8624124526978,22.5045986175537,17.6885604858398,6.43976879119873,1,0
2005-08-16,wmid,birmcen,,69,18.514347076416,26.893798828125,24.2420063018799,8.43885612487793,2,0
2005-08-17,wmid,birmcen,,54,18.3062229156494,35.7660217285156,31.3230075836182,11.0856475830078,3,0
2005-08-18,wmid,birmcen,,61,18.4945640563965,35.4499969482422,33.1899719238281,11.5407562255859,4,0
2005-08-19,wmid,birmcen,,40,16.8889141082764,18.9127597808838,16.1545791625977,6.21125173568726,5,0
2005-08-20,wmid,birmcen,,60,16.354679107666,16.2754764556885,16.3363285064697,6.46555471420288,6,0
2005-08-21,wmid,birmcen,,69,16.7670631408691,14.0869607925415,15.5234327316284,6.00778341293335,7,0
2005-08-22,wmid,birmcen,,50,17.014087677002,17.940149307251,14.1855535507202,5.56371784210205,1,0
2005-08-23,wmid,birmcen,,51,14.2181253433228,18.0091209411621,19.3486194610596,7.1162486076355,2,0
2005-08-24,wmid,birmcen,,62,16.2088394165039,15.5025663375854,13.8068599700928,5.38960647583008,3,0
2005-08-25,wmid,birmcen,,43,13.2633543014526,15.7320871353149,14.6537685394287,5.48778486251831,4,0
2005-08-26,wmid,birmcen,13323.9166666667,52,12.8224630355835,16.8792018890381,15.6536865234375,5.88701677322388,5,0
2005-08-27,wmid,birmcen,12979.5833333333,53,15.2924032211304,16.7750797271729,15.4383401870728,6.0947437286377,6,0
2005-08-28,wmid,birmcen,8539.66666666667,47,16.4796810150147,12.1676149368286,15.0853424072266,5.90314054489136,7,0
2005-08-29,wmid,birmcen,10074.2916666667,50,18.2462310791016,18.342342376709,16.9356918334961,6.65997314453125,1,1
2005-08-30,wmid,birmcen,22824,58,19.4075222015381,36.2360725402832,27.9619255065918,10.5753650665283,2,0
2005-08-31,wmid,birmcen,19616.6666666667,72,21.1388568878174,36.1076316833496,41.017032623291,13.9359884262085,3,0
2005-09-01,wmid,birmcen,11352.125,37,18.619140625,23.7326564788818,19.6228446960449,7.98180532455444,4,0
2005-09-02,wmid,birmcen,24338.25,53,14.7060556411743,32.8508987426758,19.5658397674561,7.68901252746582,5,0
2005-09-03,wmid,birmcen,25628.9583333333,60,16.8072700500488,24.6110363006592,28.9783802032471,12.0098314285278,6,0
2005-09-04,wmid,birmcen,15246.3333333333,40,20.264928817749,20.1102981567383,40.7451629638672,16.312349319458,7,0
2005-09-05,wmid,birmcen,16494.5416666667,41,19.6937122344971,34.5820503234863,29.0833759307861,11.0537357330322,1,0
2005-09-06,wmid,birmcen,17636.3333333333,54,17.1047382354736,38.2042579650879,24.5776329040527,9.22632217407227,2,0
2005-09-07,wmid,birmcen,11648.625,78,17.8904705047607,22.7354717254639,19.4541816711426,7.62880039215088,3,0
2005-09-08,wmid,birmcen,11874.7083333333,39,18.1711711883545,27.3951187133789,17.2655849456787,7.27340030670166,4,0
2005-09-09,wmid,birmcen,16686.7083333333,61,17.6062469482422,41.6972694396973,25.2564296722412,9.8788366317749,5,0
2005-09-10,wmid,birmcen,12608.875,37,16.7112579345703,20.9484825134277,19.3046455383301,8.23433876037598,6,0
2005-09-11,wmid,birmcen,,46,14.8908729553223,21.4520435333252,18.3815536499023,7.80290651321411,7,0
2005-09-12,wmid,birmcen,,67,15.8310403823853,36.892147064209,22.5728931427002,8.43206214904785,1,0
2005-09-13,wmid,birmcen,13729.6666666667,48,15.8411598205566,27.4658145904541,25.2586097717285,9.3525915145874,2,0
2005-09-14,wmid,birmcen,9852.25,49,18.0128898620605,22.2494201660156,19.2431125640869,7.4883623123169,3,0
2005-09-15,wmid,birmcen,12531.5,43,16.2793464660645,27.705358505249,14.3615474700928,5.81501150131226,4,0
2005-09-16,wmid,birmcen,18773.8333333333,40,10.959324836731,25.4507789611816,15.0593910217285,6.01738834381104,5,0
2005-09-17,wmid,birmcen,18046.0416666667,62,9.14161396026611,23.5356559753418,15.3618259429932,6.02216672897339,6,0
2005-09-18,wmid,birmcen,9052.04166666667,41,12.8736181259155,19.7630653381348,15.793288230896,6.37968301773071,7,0
2005-09-19,wmid,birmcen,13257.6666666667,52,15.5469970703125,24.9451217651367,17.8709583282471,6.76840925216675,1,0
2005-09-20,wmid,birmcen,,39,16.9985904693604,33.4356384277344,20.917552947998,8.17887592315674,2,0
2005-09-21,wmid,birmcen,,47,14.7251214981079,32.2860450744629,21.6329898834229,8.40208530426025,3,0
2005-09-22,wmid,birmcen,,61,15.6918859481812,34.6987457275391,27.977596282959,10.9690093994141,4,0
2005-09-23,wmid,birmcen,,58,14.9643573760986,26.2672271728516,23.6533298492432,9.65116214752197,5,0
2005-09-24,wmid,birmcen,21082.1666666667,48,9.43513774871826,28.1811141967773,20.7379055023193,7.77019643783569,6,0
2005-09-25,wmid,birmcen,9742.54166666667,47,14.9166927337647,14.3761167526245,15.8853645324707,6.2317361831665,7,0
2005-09-26,wmid,birmcen,13909.4583333333,48,12.5885238647461,21.0976371765137,16.6553688049316,6.30857992172241,1,0
2005-09-27,wmid,birmcen,10600.9583333333,59,14.6085977554321,17.3330097198486,19.1798915863037,7.13859510421753,2,0
2005-09-28,wmid,birmcen,13522.3333333333,40,10.2238349914551,20.8859825134277,17.0878200531006,6.57205104827881,3,0
2005-09-29,wmid,birmcen,13363.375,49,11.5323610305786,23.3924083709717,17.3550434112549,6.53815650939941,4,0
2005-09-30,wmid,birmcen,13610.7083333333,63,15.5790243148804,18.09104347229,13.3902206420898,5.32031726837158,5,0
2005-10-01,wmid,birmcen,8775.25,53,11.3570699691772,14.3433084487915,15.71471118927,6.05431365966797,6,0
2005-10-02,wmid,birmcen,10718.5833333333,49,10.8546056747437,17.4003238677979,17.2575492858887,6.58409214019775,7,0
2005-10-03,wmid,birmcen,18881.9166666667,47,11.4742364883423,41.5358619689941,24.6048126220703,10.01158618927,1,0
2005-10-04,wmid,birmcen,23511.05,64,12.2337636947632,48.3054695129395,29.6670646667481,11.8352603912354,2,0
2005-10-05,wmid,birmcen,20451.625,66,10.0116910934448,43.8425331115723,27.1961059570313,11.2302770614624,3,0
2005-10-06,wmid,birmcen,18297.2083333333,64,12.3789281845093,43.2452697753906,38.0050392150879,17.6761302947998,4,0
2005-10-07,wmid,birmcen,17622.0416666667,54,14.3279714584351,40.2681045532227,39.7390899658203,18.2027683258057,5,0
2005-10-08,wmid,birmcen,12765.2083333333,50,14.4057540893555,21.0181102752686,24.8392887115479,12.279896736145,6,0
2005-10-09,wmid,birmcen,12301.75,60,9.91333675384521,18.6013107299805,14.621789932251,6.14216613769531,7,0
2005-10-10,wmid,birmcen,16884.75,50,13.9075536727905,28.6220378875732,30.5336284637451,12.9951429367065,1,0
2005-10-11,wmid,birmcen,14973.75,59,16.6988391876221,27.2978286743164,34.3988304138184,13.9127063751221,2,0
2005-10-12,wmid,birmcen,14427.5833333333,46,16.9844970703125,30.6643028259277,20.6765556335449,9.02107620239258,3,0
2005-10-13,wmid,birmcen,17633.2083333333,45,11.9455108642578,35.3896713256836,16.5774383544922,6.83340501785278,4,0
2005-10-14,wmid,birmcen,25640.1666666667,46,11.0624008178711,39.8226776123047,19.7143974304199,7.56612300872803,5,0
2005-10-15,wmid,birmcen,25775.9166666667,51,14.6427888870239,35.2163848876953,37.1228942871094,15.9089059829712,6,0
2005-10-16,wmid,birmcen,15487.8333333333,55,13.7104835510254,31.207841873169,41.04931640625,17.6029968261719,7,0
2005-10-17,wmid,birmcen,20772.3333333333,52,13.805154800415,44.8049240112305,34.847827911377,15.6535348892212,1,0
2005-10-18,wmid,birmcen,25057.652173913,47,10.4014730453491,43.4648933410645,29.6579494476318,12.9362287521362,2,0
2005-10-19,wmid,birmcen,18741.4583333333,53,11.3390111923218,33.9487190246582,14.4819841384888,5.49955272674561,3,0
2005-10-20,wmid,birmcen,15069.125,58,11.1422853469849,27.5102405548096,13.4687433242798,5.13399839401245,4,0
2005-10-21,wmid,birmcen,15504.1666666667,61,11.6120052337646,26.2579708099365,13.9003248214722,5.31544923782349,5,0
2005-10-22,wmid,birmcen,11415.7916666667,40,11.293924331665,26.6112861633301,15.5345230102539,6.04598236083984,6,0
2005-10-23,wmid,birmcen,12244.4166666667,54,10.6996812820435,24.1068496704102,14.1839160919189,6.10801792144775,7,0
2005-10-24,wmid,birmcen,10226.1666666667,70,12.7057638168335,21.6708526611328,10.0977458953857,4.61991500854492,1,0
2005-10-25,wmid,birmcen,7450.45833333333,52,13.3169078826904,13.8567705154419,17.5860824584961,6.63805246353149,2,0
2005-10-26,wmid,birmcen,13236.7083333333,60,13.267557144165,25.5783081054688,24.4741687774658,9.22286319732666,3,0
2005-10-27,wmid,birmcen,15110.125,58,15.721809387207,24.8693218231201,24.415246963501,9.15573692321777,4,0
2005-10-28,wmid,birmcen,12228.3333333333,63,14.9730443954468,20.6800575256348,22.1763134002686,8.30322456359863,5,0
2005-10-29,wmid,birmcen,10866.625,54,13.9424085617065,19.0978889465332,16.5536479949951,6.78909587860107,6,0
2005-10-30,wmid,birmcen,5447.70833333333,67,15.0009708404541,10.4337739944458,19.4305000305176,7.54109764099121,7,0
2005-10-31,wmid,birmcen,,50,11.9327230453491,26.3573207855225,22.5833930969238,8.60600280761719,1,0
2005-11-01,wmid,birmcen,,45,10.8220357894897,28.5666332244873,16.1663761138916,6.30741500854492,2,0
2005-11-02,wmid,birmcen,11530.5,53,12.9201021194458,21.4471111297607,17.0164394378662,6.712730884552,3,0
2005-11-03,wmid,birmcen,8476.625,62,13.5906991958618,14.7615365982056,18.137622833252,7.06329727172852,4,0
2005-11-04,wmid,birmcen,13668.5833333333,43,9.07423114776611,21.549783706665,16.0763816833496,6.40076637268066,5,0
2005-11-05,wmid,birmcen,16256.625,54,8.47897911071777,22.1162815093994,18.5880222320557,7.50093698501587,6,0
2005-11-06,wmid,birmcen,10419,55,9.64423084259033,15.3190546035767,15.3387937545776,6.28876352310181,7,0
2005-11-07,wmid,birmcen,16634,66,9.74863815307617,23.6848926544189,17.9851665496826,6.89889192581177,1,0
2005-11-08,wmid,birmcen,13500.3333333333,43,11.7475137710571,21.7810001373291,19.0132713317871,7.63643980026245,2,0
2005-11-09,wmid,birmcen,16675.7916666667,33,7.97457456588745,35.8097381591797,18.233757019043,6.9428505897522,3,0
2005-11-10,wmid,birmcen,14904.5833333333,51,9.60853576660156,22.8806209564209,15.6150026321411,6.06476783752441,4,0
2005-11-11,wmid,birmcen,13666.5833333333,56,12.3556566238403,16.6220455169678,14.0452260971069,5.48154544830322,5,0
2005-11-12,wmid,birmcen,20821,57,7.08324146270752,28.9139041900635,20.511604309082,7.88113117218018,6,0
2005-11-13,wmid,birmcen,23389.5833333333,60,5.96904850006104,35.7325057983398,24.8825302124023,9.72918701171875,7,0
2005-11-14,wmid,birmcen,16313.1666666667,53,4.88986587524414,38.4445877075195,19.8361682891846,8.0932092666626,1,0
2005-11-15,wmid,birmcen,,60,7.16728353500366,33.5972900390625,19.5878715515137,7.69311809539795,2,0
2005-11-16,wmid,birmcen,,66,5.46831941604614,44.7334480285645,20.4876575469971,8.13586330413818,3,0
2005-11-17,wmid,birmcen,,55,1.98599779605865,66.9813613891602,34.5134544372559,12.7802295684814,4,0
2005-11-18,wmid,birmcen,,61,0.783769547939301,77.2791137695313,43.0883483886719,16.0458831787109,5,0
2005-11-19,wmid,birmcen,,64,0.672959744930267,73.3567581176758,45.9297103881836,18.5262317657471,6,0
2005-11-20,wmid,birmcen,,57,0.585841238498688,52.0844993591309,36.3746528625488,16.0771331787109,7,0
2005-11-21,wmid,birmcen,,60,0.606855928897858,69.452995300293,46.6199569702148,18.754508972168,1,0
2005-11-22,wmid,birmcen,,65,2.54818153381348,62.0567169189453,38.7646522521973,18.3024005889893,2,0
2005-11-23,wmid,birmcen,,55,4.69122171401978,53.286434173584,32.1169967651367,16.0687103271484,3,0
2005-11-24,wmid,birmcen,,47,5.46786260604858,26.9256210327148,16.083927154541,6.98927164077759,4,0
2005-11-25,wmid,birmcen,,47,0.828473508358002,36.2407608032227,15.7561273574829,6.41644239425659,5,0
2005-11-26,wmid,birmcen,,62,2.36544632911682,25.5957260131836,15.6772184371948,7.26279449462891,6,0
2005-11-27,wmid,birmcen,,70,2.81620049476624,28.0950965881348,14.3338165283203,6.72513055801392,7,0
2005-11-28,wmid,birmcen,,62,1.8055784702301,42.5277671813965,17.0933265686035,7.48507404327393,1,0
2005-11-29,wmid,birmcen,,65,1.1537276506424,53.4433784484863,24.1144695281982,10.1679725646973,2,0
2005-11-30,wmid,birmcen,,81,2.84817314147949,55.7235832214356,25.0757598876953,9.6978063583374,3,0
2005-12-01,wmid,birmcen,,57,5.49521684646606,26.8443965911865,14.0855140686035,6.14157772064209,4,0
2005-12-02,wmid,birmcen,,64,6.87536668777466,26.7865142822266,11.9825706481934,5.52916669845581,5,0
2005-12-03,wmid,birmcen,,68,6.64745950698853,22.9212989807129,13.7479190826416,6.15608215332031,6,0
2005-12-04,wmid,birmcen,,60,5.61675453186035,25.3601493835449,13.6256828308105,5.86717510223389,7,0
2005-12-05,wmid,birmcen,,61,6.01779937744141,32.4445838928223,14.1984529495239,6.16676568984985,1,0
2005-12-06,wmid,birmcen,,53,4.49106216430664,44.7521896362305,22.6521053314209,9.77102184295654,2,0
2005-12-07,wmid,birmcen,,65,1.9454402923584,48.6479034423828,22.1633605957031,9.1884765625,3,0
2005-12-08,wmid,birmcen,36288.5416666667,66,3.26041698455811,50.1497192382813,27.5206203460693,12.9420680999756,4,0
2005-12-09,wmid,birmcen,68688.25,62,3.13167262077332,56.459342956543,30.2047462463379,13.3378057479858,5,0
2005-12-10,wmid,birmcen,43573.75,50,5.45777702331543,36.6855812072754,26.3202323913574,11.9316606521606,6,0
2005-12-11,wmid,birmcen,24067.9583333333,58,5.60113906860352,35.6122970581055,25.0315914154053,10.8999300003052,7,0
2005-12-12,wmid,birmcen,33849.5833333333,52,4.4019775390625,47.6853523254395,26.4496898651123,10.7362098693848,1,0
2005-12-13,wmid,birmcen,,64,3.77815628051758,53.3942260742188,27.9645843505859,11.0150537490845,2,0
2005-12-14,wmid,birmcen,,54,4.39114046096802,43.7848625183106,24.4812107086182,9.65750122070312,3,0
2005-12-15,wmid,birmcen,,55,8.37168407440186,24.9125385284424,19.9922142028809,7.93175220489502,4,0
2005-12-16,wmid,birmcen,,61,8.87292098999023,24.0084056854248,21.3917331695557,8.66294765472412,5,0
2005-12-17,wmid,birmcen,,64,1.26131248474121,34.0864410400391,19.6635761260986,8.41022491455078,6,0
2005-12-18,wmid,birmcen,,57,1.22728860378265,34.6223068237305,20.2997093200684,8.35051822662354,7,0
2005-12-19,wmid,birmcen,,62,2.48045873641968,46.2276382446289,26.9403133392334,10.3051710128784,1,0
2005-12-20,wmid,birmcen,,53,3.53867959976196,58.1356468200684,27.5512142181397,11.079930305481,2,0
2005-12-21,wmid,birmcen,,72,7.01457977294922,34.0103225708008,18.944938659668,7.93750286102295,3,0
2005-12-22,wmid,birmcen,,69,7.74605655670166,28.5501365661621,17.7498359680176,7.81448936462402,4,0
2005-12-23,wmid,birmcen,,70,8.81580352783203,30.2882957458496,21.4058818817139,8.48511695861816,5,0
2005-12-24,wmid,birmcen,,71,7.12001323699951,35.4294166564941,22.1951484680176,9.1914644241333,6,0
2005-12-25,wmid,birmcen,,62,2.18445801734924,32.0123977661133,19.2307624816895,8.51001453399658,7,0
2005-12-26,wmid,birmcen,,49,2.47156262397766,34.8276748657227,16.9198989868164,7.40684604644775,1,1
2005-12-27,wmid,birmcen,,63,0.351356208324432,23.5802955627441,12.3059492111206,5.69725942611694,2,1
2005-12-28,wmid,birmcen,,66,-1.13115179538727,42.3883934020996,21.1730480194092,9.11201572418213,3,0
2005-12-29,wmid,birmcen,,72,-1.75766479969025,44.7291870117188,25.1708354949951,10.2550354003906,4,0
2005-12-30,wmid,birmcen,,81,1.91719329357147,24.6585273742676,12.0600728988647,5.31303834915161,5,0
2005-12-31,wmid,birmcen,,59,4.64810609817505,16.7417297363281,16.6243457794189,7.38965368270874,6,0
2006-01-01,wmid,birmcen,,68,5.92689609527588,23.7224159240723,15.5629692077637,8.23230361938477,7,0
2006-01-02,wmid,birmcen,,63,3.41243624687195,43.595085144043,23.145622253418,10.7148475646973,1,1
2006-01-03,wmid,birmcen,,49,4.83283472061157,43.6194000244141,23.3924655914307,10.5127420425415,2,0
2006-01-04,wmid,birmcen,,74,5.02245092391968,43.3799667358398,26.9255962371826,12.0357313156128,3,0
2006-01-05,wmid,birmcen,,72,1.59530186653137,40.2149887084961,24.7275257110596,11.2059717178345,4,0
2006-01-06,wmid,birmcen,,62,1.43169867992401,40.7579879760742,30.9523391723633,15.6298656463623,5,0
2006-01-07,wmid,birmcen,,78,1.71520340442657,41.3482360839844,31.8825416564941,17.8095626831055,6,0
2006-01-08,wmid,birmcen,,60,1.74942827224731,29.7648830413818,29.082181930542,17.1237735748291,7,0
2006-01-09,wmid,birmcen,,61,4.21116590499878,38.5375480651856,32.8334846496582,17.9089736938477,1,0
2006-01-10,wmid,birmcen,,74,6.61899137496948,21.386754989624,16.5288391113281,8.79008483886719,2,0
2006-01-11,wmid,birmcen,,70,7.40269613265991,31.1900196075439,20.5937519073486,9.57354068756104,3,0
2006-01-12,wmid,birmcen,,57,3.0316469669342,35.1977500915527,21.4010772705078,10.4767665863037,4,0
2006-01-13,wmid,birmcen,,62,5.0825047492981,26.0339012145996,21.1460342407227,10.3428983688354,5,0
2006-01-14,wmid,birmcen,,71,6.88137245178223,31.6172752380371,22.5330791473389,10.2108688354492,6,0
2006-01-15,wmid,birmcen,,65,4.4079852104187,20.1484298706055,21.552806854248,10.4875631332397,7,0
2006-01-16,wmid,birmcen,,96,7.14308023452759,29.471284866333,22.2238502502441,9.41001605987549,1,0
2006-01-17,wmid,birmcen,,73,7.02307271957398,30.5878658294678,17.8849105834961,7.80471611022949,2,0
2006-01-18,wmid,birmcen,,67,8.35927104949951,34.2901916503906,18.4979991912842,8.53706455230713,3,0
2006-01-19,wmid,birmcen,,63,9.53277397155762,27.0324840545654,18.0150833129883,8.4848165512085,4,0
2006-01-20,wmid,birmcen,,63,6.80786037445068,19.7377529144287,16.5788116455078,7.72095727920532,5,0
2006-01-21,wmid,birmcen,,46,6.59578466415405,38.2278823852539,32.1100959777832,13.882342338562,6,0
2006-01-22,wmid,birmcen,,65,1.42685222625732,44.8470993041992,29.6663703918457,14.1946210861206,7,0
2006-01-23,wmid,birmcen,,62,0.140539109706879,44.9213638305664,38.9035110473633,18.9092082977295,1,0
2006-01-24,wmid,birmcen,,71,1.41239213943481,52.9964828491211,48.8751487731934,23.4794235229492,2,0
2006-01-25,wmid,birmcen,39635.3333333333,65,1.47758650779724,49.6488800048828,35.77294921875,17.0073413848877,3,0
2006-01-26,wmid,birmcen,35369.375,52,2.91611957550049,36.9107971191406,25.1418895721436,9.96459865570068,4,0
2006-01-27,wmid,birmcen,31075.7916666667,70,2.63970136642456,41.0898361206055,18.7453994750977,8.31225490570068,5,0
2006-01-28,wmid,birmcen,27090.875,71,1.41963148117065,28.9904403686523,24.110746383667,10.9889612197876,6,0
2006-01-29,wmid,birmcen,14590.4583333333,71,1.44713425636292,21.7151412963867,18.17311668396,9.63009738922119,7,0
2006-01-30,wmid,birmcen,26122.4583333333,57,2.45784068107605,36.7968482971191,22.6659603118897,10.1493310928345,1,0
2006-01-31,wmid,birmcen,26771.3333333333,64,2.64320993423462,51.9373512268066,32.6664619445801,14.5864181518555,2,0
2006-02-01,wmid,birmcen,14193,65,0.314448148012161,54.5222244262695,43.9706573486328,22.0794658660889,3,0
2006-02-02,wmid,birmcen,15727.2083333333,59,-1.81164407730103,60.4759368896484,62.5322494506836,31.4085102081299,4,0
2006-02-03,wmid,birmcen,28586.4583333333,64,-0.0198704563081265,60.5730171203613,53.1020698547363,28.6345672607422,5,0
2006-02-04,wmid,birmcen,27493.5833333333,61,2.29940724372864,55.2209243774414,42.3227424621582,24.5446586608887,6,0
2006-02-05,wmid,birmcen,14750.9166666667,57,4.93673133850098,35.7021408081055,32.2160949707031,18.4635906219482,7,0
2006-02-06,wmid,birmcen,15022,65,5.76862287521362,29.7068023681641,26.916841506958,14.5996999740601,1,0
2006-02-07,wmid,birmcen,10185.5416666667,70,6.81451606750488,22.2121086120605,17.5625667572022,8.03999423980713,2,0
2006-02-08,wmid,birmcen,19035.5,67,5.99070644378662,26.5813598632813,18.4159927368164,8.01469802856445,3,0
2006-02-09,wmid,birmcen,27728.2083333333,67,2.70731115341187,41.2733001708984,23.3180027008057,10.0392475128174,4,0
2006-02-10,wmid,birmcen,34859.5416666667,58,1.37791085243225,66.1079788208008,35.7423133850098,14.992434501648,5,0
2006-02-11,wmid,birmcen,25562.875,63,1.35153841972351,45.8923377990723,33.7527351379395,14.2056932449341,6,0
2006-02-12,wmid,birmcen,8890.5,63,4.80907869338989,18.8937683105469,13.5633563995361,7.36262893676758,7,0
2006-02-13,wmid,birmcen,18790.625,60,7.59653997421265,34.3187408447266,20.788158416748,9.37526321411133,1,0
2006-02-14,wmid,birmcen,15846.375,66,7.92733097076416,24.6877899169922,16.9114036560059,7.84636926651001,2,0
2006-02-15,wmid,birmcen,10573.7916666667,58,8.51146984100342,19.7636089324951,21.7513885498047,9.33307552337646,3,0
2006-02-16,wmid,birmcen,15987.8333333333,59,5.71323204040527,23.4295063018799,15.5600652694702,7.62703704833984,4,0
2006-02-17,wmid,birmcen,21433.7916666667,66,6.65800142288208,39.1463394165039,23.9148292541504,10.5523958206177,5,0
2006-02-18,wmid,birmcen,31694.875,70,3.14458608627319,56.0337753295899,30.0321102142334,13.3950119018555,6,0
2006-02-19,wmid,birmcen,,78,1.57384288311005,25.8395843505859,24.2427749633789,12.1085624694824,7,0
2006-02-20,wmid,birmcen,,79,4.17853832244873,24.9621105194092,21.4961242675781,10.5451383590698,1,0
2006-02-21,wmid,birmcen,,63,3.28132081031799,27.8221893310547,16.3503246307373,8.63221454620361,2,0
2006-02-22,wmid,birmcen,33164.375,71,2.29549956321716,25.095386505127,22.887580871582,10.585452079773,3,0
2006-02-23,wmid,birmcen,33883.7083333333,68,1.88149702548981,40.8138084411621,17.334451675415,8.8972339630127,4,0
2006-02-24,wmid,birmcen,35023.2083333333,71,1.10135746002197,29.5771980285645,22.338228225708,10.8632373809814,5,0
2006-02-25,wmid,birmcen,20318.9166666667,74,2.96921992301941,16.5093669891357,24.0219097137451,10.9830236434937,6,0
2006-02-26,wmid,birmcen,18206.125,69,3.99366855621338,17.8996315002441,16.179479598999,7.85289239883423,7,0
2006-02-27,wmid,birmcen,25912.375,59,3.73098683357239,30.9036121368408,17.8118267059326,8.1308126449585,1,0
2006-02-28,wmid,birmcen,30045.5,76,1.97010707855225,25.6923580169678,14.8762941360474,6.5582971572876,2,0
2006-03-01,wmid,birmcen,31519.7916666667,81,0.80822366476059,30.6809234619141,17.5126628875732,7.3301043510437,3,0
2006-03-02,wmid,birmcen,33090.5416666667,54,0.840541541576386,52.9078750610352,21.5326824188232,9.17250347137451,4,0
2006-03-03,wmid,birmcen,42323.625,70,-0.707718670368195,59.3323745727539,31.8311996459961,13.9234437942505,5,0
2006-03-04,wmid,birmcen,26218.9583333333,56,-0.369238018989563,35.8224067687988,21.2134761810303,9.4785680770874,6,0
2006-03-05,wmid,birmcen,19224.4166666667,70,2.59918451309204,19.6274871826172,16.6513824462891,7.67826986312866,7,0
2006-03-06,wmid,birmcen,34879.0416666667,73,3.28340339660645,44.098560333252,23.698616027832,9.66961479187012,1,0
2006-03-07,wmid,birmcen,21608.9583333333,76,4.77602863311768,42.9155731201172,15.8385915756226,7.6191520690918,2,0
2006-03-08,wmid,birmcen,21717.0416666667,79,7.49411201477051,31.5026988983154,13.9482898712158,7.11302900314331,3,0
2006-03-09,wmid,birmcen,21123.4166666667,78,7.43589115142822,28.739143371582,15.958384513855,7.89780521392822,4,0
2006-03-10,wmid,birmcen,21220.2083333333,60,5.0496883392334,22.8126125335693,17.2399044036865,8.53073120117188,5,0
2006-03-11,wmid,birmcen,26434.9583333333,61,3.06597566604614,25.6211376190186,26.0154762268066,13.6459827423096,6,0
2006-03-12,wmid,birmcen,14247.5833333333,70,0.665834248065949,17.8555965423584,19.3471870422363,9.81756210327148,7,0
2006-03-13,wmid,birmcen,21671.0416666667,56,2.41931390762329,26.4606895446777,27.6267070770264,13.6395301818848,1,0
2006-03-14,wmid,birmcen,22130.8333333333,66,4.4368314743042,42.6732215881348,32.5171241760254,16.2907218933105,2,0
2006-03-15,wmid,birmcen,31338.625,71,5.55296277999878,42.0356292724609,34.3249473571777,16.4580020904541,3,0
2006-03-16,wmid,birmcen,35630.625,69,1.75364780426025,28.0038681030273,25.1251316070557,13.1165761947632,4,0
2006-03-17,wmid,birmcen,33797.75,72,1.91911041736603,25.1674861907959,28.0054340362549,14.7318687438965,5,0
2006-03-18,wmid,birmcen,22993.1666666667,74,2.98800849914551,17.2531909942627,28.341459274292,14.2247943878174,6,0
