"date","area","site","ufp"
2012-10-07,"london","nkens",17839.75
2012-10-08,"london","nkens",14420.125
2012-10-09,"london","nkens",14545.6666666667
2012-10-10,"london","nkens",17222.3333333333
2012-10-11,"london","nkens",18647.6086956522
2012-10-12,"london","nkens",14013.0526315789
2012-10-13,"london","nkens",13528.125
2012-10-14,"london","nkens",12997.625
2012-10-15,"london","nkens",15925.9166666667
2012-10-16,"london","nkens",15051.2
2012-10-17,"london","nkens",9409.04347826087
2012-10-18,"london","nkens",9283.95238095238
2012-10-19,"london","nkens",14479.125
2012-10-20,"london","nkens",14369.9545454545
2012-10-21,"london","nkens",6857.29166666667
2012-10-22,"london","nkens",9851.85
2012-10-23,"london","nkens",7743.2
2012-10-24,"london","nkens",11782.3333333333
2012-10-25,"london","nkens",8671.21052631579
2012-10-26,"london","nkens",8960.61111111111
2012-10-27,"london","nkens",11895.7777777778
2012-10-28,"london","nkens",14267.9583333333
2012-10-29,"london","nkens",13627.25
2012-10-30,"london","nkens",17579.0833333333
2012-10-31,"london","nkens",9036.20833333333
2012-11-01,"london","nkens",12476.5454545455
2012-11-02,"london","nkens",16142.5454545455
2012-11-03,"london","nkens",20097.0416666667
2012-11-04,"london","nkens",16468.75
2012-11-05,"london","nkens",17870.8695652174
2012-11-06,"london","nkens",21272.1666666667
2012-11-07,"london","nkens",17482.5416666667
2012-11-08,"london","nkens",16423.9166666667
2012-11-09,"london","nkens",11405.1904761905
2012-11-10,"london","nkens",15591.875
2012-11-11,"london","nkens",20648.9130434783
2012-11-12,"london","nkens",14641.125
2012-11-13,"london","nkens",11424.3913043478
2012-11-14,"london","nkens",14570.625
2012-11-15,"london","nkens",17017.7083333333
2012-11-16,"london","nkens",14943.1666666667
2012-11-17,"london","nkens",10362.7916666667
2012-11-18,"london","nkens",19038.7083333333
2012-11-19,"london","nkens",10198.375
2012-11-20,"london","nkens",7959.5
2012-11-21,"london","nkens",12862.8333333333
2012-11-22,"london","nkens",6385.78260869565
2012-11-23,"london","nkens",17770.9047619048
2012-11-24,"london","nkens",22627
2012-11-25,"london","nkens",9728.45
2012-11-26,"london","nkens",13278.380952381
2012-11-27,"london","nkens",8102.5
2012-11-28,"london","nkens",10708
2012-11-29,"london","nkens",15367.1666666667
2012-11-30,"london","nkens",24286.5416666667
2012-12-01,"london","nkens",17503.7916666667
2012-12-02,"london","nkens",20081.0833333333
2012-12-03,"london","nkens",15785.0869565217
2012-12-04,"london","nkens",15395.8333333333
2012-12-05,"london","nkens",15594
2012-12-06,"london","nkens",17208.625
2012-12-07,"london","nkens",8954.625
2012-12-08,"london","nkens",14542.9130434783
2012-12-09,"london","nkens",9632.81818181818
2012-12-10,"london","nkens",11332.2083333333
2012-12-11,"london","nkens",17631.1666666667
2012-12-12,"london","nkens",22815.1363636364
2012-12-13,"london","nkens",NA
2012-12-14,"london","nkens",NA
2012-12-15,"london","nkens",8913.5652173913
2012-12-16,"london","nkens",11141.6666666667
2012-12-17,"london","nkens",15016.2083333333
2012-12-18,"london","nkens",15236.7916666667
2012-12-19,"london","nkens",15385.4166666667
2012-12-20,"london","nkens",12279.6086956522
2012-12-21,"london","nkens",15525.9583333333
2012-12-22,"london","nkens",9857.77272727273
2012-12-23,"london","nkens",14418.9444444444
2012-12-24,"london","nkens",7909.36363636364
2012-12-25,"london","nkens",NA
2012-12-26,"london","nkens",9417.69565217391
2012-12-27,"london","nkens",9870.68421052631
2012-12-28,"london","nkens",7881.54545454545
2012-12-29,"london","nkens",NA
2012-12-30,"london","nkens",6981.16666666667
2012-12-31,"london","nkens",NA
2013-01-01,"london","nkens",NA
2013-01-02,"london","nkens",NA
2013-01-03,"london","nkens",NA
2013-01-04,"london","nkens",NA
2013-01-05,"london","nkens",13490.4210526316
2013-01-06,"london","nkens",9587.66666666667
2013-01-07,"london","nkens",8891.1
2013-01-08,"london","nkens",9476.04347826087
2013-01-09,"london","nkens",14594.7272727273
2013-01-10,"london","nkens",16195.9166666667
2013-01-11,"london","nkens",20968.4782608696
2013-01-12,"london","nkens",14875.2916666667
2013-01-13,"london","nkens",11181.7083333333
2013-01-14,"london","nkens",14297.25
2013-01-15,"london","nkens",13048.3636363636
2013-01-16,"london","nkens",18038.1904761905
2013-01-17,"london","nkens",22834.1904761905
2013-01-18,"london","nkens",16072.1666666667
2013-01-19,"london","nkens",9234.41666666667
2013-01-20,"london","nkens",8906.77777777778
2013-01-21,"london","nkens",14773.875
2013-01-22,"london","nkens",20308.5833333333
2013-01-23,"london","nkens",17850.1904761905
2013-01-24,"london","nkens",15635.6666666667
2013-01-25,"london","nkens",18144.625
2013-01-26,"london","nkens",11769.5833333333
2013-01-27,"london","nkens",11197.35
2013-01-28,"london","nkens",9016.79166666667
2013-01-29,"london","nkens",7027.05263157895
2013-01-30,"london","nkens",11659.3157894737
2013-01-31,"london","nkens",11258.35
2013-02-01,"london","nkens",13156.2
2013-02-02,"london","nkens",11306.6111111111
2013-02-03,"london","nkens",16079.5833333333
2013-02-04,"london","nkens",9415.83333333333
2013-02-05,"london","nkens",NA
2013-02-06,"london","nkens",NA
2013-02-07,"london","nkens",NA
2013-02-08,"london","nkens",NA
2013-02-09,"london","nkens",NA
2013-02-10,"london","nkens",NA
2013-02-11,"london","nkens",NA
2013-02-12,"london","nkens",NA
2013-02-13,"london","nkens",NA
2013-02-14,"london","nkens",NA
2013-02-15,"london","nkens",NA
2013-02-16,"london","nkens",NA
2013-02-17,"london","nkens",NA
2013-02-18,"london","nkens",NA
2013-02-19,"london","nkens",NA
2013-02-20,"london","nkens",NA
2013-02-21,"london","nkens",NA
2013-02-22,"london","nkens",NA
2013-02-23,"london","nkens",7076.33333333333
2013-02-24,"london","nkens",5955.33333333333
2013-02-25,"london","nkens",NA
2013-02-26,"london","nkens",NA
2013-02-27,"london","nkens",NA
2013-02-28,"london","nkens",9536.20833333333
2013-03-01,"london","nkens",6854
2013-03-02,"london","nkens",NA
2013-03-03,"london","nkens",NA
2013-03-04,"london","nkens",NA
2013-03-05,"london","nkens",NA
2013-03-06,"london","nkens",19743.375
2013-03-07,"london","nkens",18728.9583333333
2013-03-08,"london","nkens",12472.1666666667
2013-03-09,"london","nkens",NA
2013-03-10,"london","nkens",NA
2013-03-11,"london","nkens",NA
2013-03-12,"london","nkens",NA
2013-03-13,"london","nkens",10190.5833333333
2013-03-14,"london","nkens",12332.2083333333
2013-03-15,"london","nkens",7731.09090909091
2013-03-16,"london","nkens",NA
2013-03-17,"london","nkens",8004.125
2013-03-18,"london","nkens",15922.25
2013-03-19,"london","nkens",12920.4583333333
2013-03-20,"london","nkens",8740.17391304348
2013-03-21,"london","nkens",15365.25
2013-03-22,"london","nkens",13842.375
2013-03-23,"london","nkens",9777.70833333333
2013-03-24,"london","nkens",9353.625
2013-03-25,"london","nkens",9993.66666666667
2013-03-26,"london","nkens",10780.9583333333
2013-03-27,"london","nkens",10663.3043478261
2013-03-28,"london","nkens",NA
2013-03-29,"london","nkens",8791.1
2013-03-30,"london","nkens",7499.91666666667
2013-03-31,"london","nkens",8964.70833333333
2013-04-01,"london","nkens",7425.20833333333
2013-04-02,"london","nkens",8136.16666666667
2013-04-03,"london","nkens",7240.33333333333
2013-04-04,"london","nkens",7666.83333333333
2013-04-05,"london","nkens",7758.65217391304
2013-04-06,"london","nkens",9468.16666666667
2013-04-07,"london","nkens",11367.7083333333
2013-04-08,"london","nkens",12702.7083333333
2013-04-09,"london","nkens",13498.75
2013-04-10,"london","nkens",8342.08333333333
2013-04-11,"london","nkens",9223.95652173913
2013-04-12,"london","nkens",9269.54166666667
2013-04-13,"london","nkens",7630
2013-04-14,"london","nkens",6824.5
2013-04-15,"london","nkens",6829.78947368421
2013-04-16,"london","nkens",6785.2
2013-04-17,"london","nkens",6650.22222222222
2013-04-18,"london","nkens",12076.6315789474
2013-04-19,"london","nkens",8815.66666666667
2013-04-20,"london","nkens",15569.1666666667
2013-04-21,"london","nkens",10879.125
2013-04-22,"london","nkens",8719.52173913043
2013-04-23,"london","nkens",10474.3
2013-04-24,"london","nkens",12740.4166666667
2013-04-25,"london","nkens",8341.16666666667
2013-04-26,"london","nkens",9285.04761904762
2013-04-27,"london","nkens",8094.875
2013-04-28,"london","nkens",9483.66666666667
2013-04-29,"london","nkens",10198.9523809524
2013-04-30,"london","nkens",11001.6666666667
2013-05-01,"london","nkens",11160.9565217391
2013-05-02,"london","nkens",15307.4583333333
2013-05-03,"london","nkens",14500.25
2013-05-04,"london","nkens",11100.9583333333
2013-05-05,"london","nkens",11929.2608695652
2013-05-06,"london","nkens",10499.9166666667
2013-05-07,"london","nkens",15934.0416666667
2013-05-08,"london","nkens",9382.86956521739
2013-05-09,"london","nkens",6560.04761904762
2013-05-10,"london","nkens",11535.15
2013-05-11,"london","nkens",12027.3333333333
2013-05-12,"london","nkens",9178.95652173913
2013-05-13,"london","nkens",11999
2013-05-14,"london","nkens",9086.27272727273
2013-05-15,"london","nkens",NA
2013-05-16,"london","nkens",12681.2916666667
2013-05-17,"london","nkens",7803.375
2013-05-18,"london","nkens",8941.04761904762
2013-05-19,"london","nkens",9072.625
2013-05-20,"london","nkens",6058.95833333333
2013-05-21,"london","nkens",NA
2013-05-22,"london","nkens",7440.70833333333
2013-05-23,"london","nkens",8398.25
2013-05-24,"london","nkens",8332.41666666667
2013-05-25,"london","nkens",8430.16666666667
2013-05-26,"london","nkens",11599.7916666667
2013-05-27,"london","nkens",6964.70833333333
2013-05-28,"london","nkens",9537.20833333333
2013-05-29,"london","nkens",7784.72727272727
2013-05-30,"london","nkens",5672.84210526316
2013-05-31,"london","nkens",6426.45
2013-06-01,"london","nkens",8719.79166666667
2013-06-02,"london","nkens",11807.75
2013-06-03,"london","nkens",13824.75
2013-06-04,"london","nkens",10946.3913043478
2013-06-05,"london","nkens",11107.3
2013-06-06,"london","nkens",10159.0909090909
2013-06-07,"london","nkens",11761.4583333333
2013-06-08,"london","nkens",5570.38888888889
2013-06-09,"london","nkens",NA
2013-06-10,"london","nkens",9603.78947368421
2013-06-11,"london","nkens",7999.63636363636
2013-06-12,"london","nkens",NA
2013-06-13,"london","nkens",NA
2013-06-14,"london","nkens",8180.41666666667
2013-06-15,"london","nkens",8519.68181818182
2013-06-16,"london","nkens",9068.75
2013-06-17,"london","nkens",11688.7916666667
2013-06-18,"london","nkens",9725.625
2013-06-19,"london","nkens",8264.91666666667
2013-06-20,"london","nkens",8145.91666666667
2013-06-21,"london","nkens",7510.59090909091
2013-06-22,"london","nkens",NA
2013-06-23,"london","nkens",NA
2013-06-24,"london","nkens",7519.52631578947
2013-06-25,"london","nkens",8215.5
2013-06-26,"london","nkens",NA
2013-06-27,"london","nkens",NA
2013-06-28,"london","nkens",NA
2013-06-29,"london","nkens",NA
2013-06-30,"london","nkens",NA
2013-07-01,"london","nkens",7668.27777777778
2013-07-02,"london","nkens",7073.2380952381
2013-07-03,"london","nkens",8111.1
2013-07-04,"london","nkens",9692.7619047619
2013-07-05,"london","nkens",9679.04166666667
2013-07-06,"london","nkens",10378.375
2013-07-07,"london","nkens",8589.22727272727
2013-07-08,"london","nkens",4718.77777777778
2013-07-09,"london","nkens",11151.4761904762
2013-07-10,"london","nkens",6727.34782608696
2013-07-11,"london","nkens",NA
2013-07-12,"london","nkens",9268.94444444445
2013-07-13,"london","nkens",7956.54166666667
2013-07-14,"london","nkens",6830.54545454545
2013-07-15,"london","nkens",10355.1666666667
2013-07-16,"london","nkens",8705.95833333333
2013-07-17,"london","nkens",8187.375
2013-07-18,"london","nkens",7616.54166666667
2013-07-19,"london","nkens",10037.5909090909
2013-07-20,"london","nkens",NA
2013-07-21,"london","nkens",NA
2013-07-22,"london","nkens",8290.375
2013-07-23,"london","nkens",7681.78260869565
2013-07-24,"london","nkens",8727.90909090909
2013-07-25,"london","nkens",5476.73913043478
2013-07-26,"london","nkens",7579.73913043478
2013-07-27,"london","nkens",7587
2013-07-28,"london","nkens",NA
2013-07-29,"london","nkens",NA
2013-07-30,"london","nkens",NA
2013-07-31,"london","nkens",NA
2013-08-01,"london","nkens",6705
2013-08-02,"london","nkens",NA
2013-08-03,"london","nkens",NA
2013-08-04,"london","nkens",NA
2013-08-05,"london","nkens",NA
2013-08-06,"london","nkens",5825.95
2013-08-07,"london","nkens",NA
2013-08-08,"london","nkens",NA
2013-08-09,"london","nkens",NA
2013-08-10,"london","nkens",5387.52380952381
2013-08-11,"london","nkens",6730.66666666667
2013-08-12,"london","nkens",5775.95
2013-08-13,"london","nkens",5897.94444444444
2013-08-14,"london","nkens",NA
2013-08-15,"london","nkens",NA
2013-08-16,"london","nkens",NA
2013-08-17,"london","nkens",NA
2013-08-18,"london","nkens",8128.05555555556
2013-08-19,"london","nkens",5298.55555555556
2013-08-20,"london","nkens",6382.16666666667
2013-08-21,"london","nkens",7592.47619047619
2013-08-22,"london","nkens",8780
2013-08-23,"london","nkens",8496.25
2013-08-24,"london","nkens",NA
2013-08-25,"london","nkens",NA
2013-08-26,"london","nkens",NA
2013-08-27,"london","nkens",NA
2013-08-28,"london","nkens",NA
2013-08-29,"london","nkens",NA
2013-08-30,"london","nkens",NA
2013-08-31,"london","nkens",NA
2013-09-01,"london","nkens",NA
2013-09-02,"london","nkens",5434.73684210526
2013-09-03,"london","nkens",6967.77272727273
2013-09-04,"london","nkens",10428.380952381
2013-09-05,"london","nkens",6412.66666666667
2013-09-06,"london","nkens",5870.44444444444
2013-09-07,"london","nkens",NA
2013-09-08,"london","nkens",NA
2013-09-09,"london","nkens",7539.33333333333
2013-09-10,"london","nkens",NA
2013-09-11,"london","nkens",NA
2013-09-12,"london","nkens",NA
2013-09-13,"london","nkens",NA
2013-09-14,"london","nkens",NA
2013-09-15,"london","nkens",NA
2013-09-16,"london","nkens",NA
2013-09-17,"london","nkens",8581.66666666667
2013-09-18,"london","nkens",NA
2013-09-19,"london","nkens",8073.58333333333
2013-09-20,"london","nkens",8351.45
2013-09-21,"london","nkens",5940.25
2013-09-22,"london","nkens",NA
2013-09-23,"london","nkens",8934.14285714286
2013-09-24,"london","nkens",10914.7083333333
2013-09-25,"london","nkens",6645.16666666667
2013-09-26,"london","nkens",NA
2013-09-27,"london","nkens",8471.41666666667
2013-09-28,"london","nkens",7791
2013-09-29,"london","nkens",5539.08333333333
2013-09-30,"london","nkens",8518.20833333333
2013-10-01,"london","nkens",10338.6666666667
2013-10-02,"london","nkens",9242.15
2013-10-03,"london","nkens",9583.83333333333
2013-10-04,"london","nkens",NA
2013-10-05,"london","nkens",NA
2013-10-06,"london","nkens",8809.29166666667
2013-10-07,"london","nkens",6585.25
2013-10-08,"london","nkens",NA
2013-10-09,"london","nkens",NA
2013-10-10,"london","nkens",NA
2013-10-11,"london","nkens",NA
2013-10-12,"london","nkens",8566.05
2013-10-13,"london","nkens",NA
2013-10-14,"london","nkens",7704.65
2013-10-15,"london","nkens",7761.63157894737
2013-10-16,"london","nkens",10525.7727272727
2013-10-17,"london","nkens",10100.380952381
2013-10-18,"london","nkens",10101.2727272727
2013-10-19,"london","nkens",6975.83333333333
2013-10-20,"london","nkens",NA
2013-10-21,"london","nkens",5265.11111111111
2013-10-22,"london","nkens",5581.22222222222
2013-10-23,"london","nkens",NA
2013-10-24,"london","nkens",10395.5833333333
2013-10-25,"london","nkens",5405.66666666667
2013-10-26,"london","nkens",NA
2013-10-27,"london","nkens",NA
2013-10-28,"london","nkens",NA
2013-10-29,"london","nkens",11102.6315789474
2013-10-30,"london","nkens",9052.72727272727
2013-10-31,"london","nkens",7549.5
2013-11-01,"london","nkens",9984.95238095238
2013-11-02,"london","nkens",5698.52380952381
2013-11-03,"london","nkens",11087.3157894737
2013-11-04,"london","nkens",8736.21052631579
2013-11-05,"london","nkens",9492.16666666667
2013-11-06,"london","nkens",10093.7272727273
2013-11-07,"london","nkens",13356.4090909091
2013-11-08,"london","nkens",17162.1666666667
2013-11-09,"london","nkens",15243.0416666667
2013-11-10,"london","nkens",14854.7083333333
2013-11-11,"london","nkens",10251.3636363636
2013-11-12,"london","nkens",11608.8181818182
2013-11-13,"london","nkens",16720.3181818182
2013-11-14,"london","nkens",8698.70833333333
2013-11-15,"london","nkens",17436.3333333333
2013-11-16,"london","nkens",19171.6666666667
2013-11-17,"london","nkens",12056.8333333333
2013-11-18,"london","nkens",9750.16666666667
2013-11-19,"london","nkens",14363.9166666667
2013-11-20,"london","nkens",12393.625
2013-11-21,"london","nkens",9188.04761904762
2013-11-22,"london","nkens",11454.5
2013-11-23,"london","nkens",10009.7083333333
2013-11-24,"london","nkens",8984.625
2013-11-25,"london","nkens",11762.0416666667
2013-11-26,"london","nkens",14534.375
2013-11-27,"london","nkens",18939.2916666667
2013-11-28,"london","nkens",14235.5833333333
2013-11-29,"london","nkens",11267.5
2013-11-30,"london","nkens",12691.8181818182
2013-12-01,"london","nkens",15252.9583333333
2013-12-02,"london","nkens",12679.7083333333
2013-12-03,"london","nkens",9844.59090909091
2013-12-04,"london","nkens",17612.625
2013-12-05,"london","nkens",12309.5416666667
2013-12-06,"london","nkens",15431.4166666667
2013-12-07,"london","nkens",17023.9583333333
2013-12-08,"london","nkens",12501.5833333333
2013-12-09,"london","nkens",15649.3333333333
2013-12-10,"london","nkens",17753.1666666667
2013-12-11,"london","nkens",NA
2013-12-12,"london","nkens",19421.5
2013-12-13,"london","nkens",13562.875
2013-12-14,"london","nkens",9572.375
2013-12-15,"london","nkens",6123.78947368421
2013-12-16,"london","nkens",NA
2013-12-17,"london","nkens",15464.125
2013-12-18,"london","nkens",8182.34782608696
2013-12-19,"london","nkens",13863.6363636364
